ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
73307,Hideaki Maeguchi,M,27.0,177.0,73.0,Japan,JPN,1988 Summer,1988,Summer,Seoul,Rowing,Rowing Men's Coxed Eights,
73308,Hideko Maehata (-Hyodo),F,18.0,,,Japan,JPN,1932 Summer,1932,Summer,Los Angeles,Swimming,Swimming Women's 200 metres Breaststroke,Silver
73308,Hideko Maehata (-Hyodo),F,22.0,,,Japan,JPN,1936 Summer,1936,Summer,Berlin,Swimming,Swimming Women's 200 metres Breaststroke,Gold
73310,Kenkichi Maekawa,M,23.0,164.0,67.0,Japan,JPN,1976 Summer,1976,Summer,Montreal,Wrestling,"Wrestling Men's Featherweight, Freestyle",
73311,Miyuki Maekawa,F,28.0,160.0,49.0,Japan,JPN,1984 Summer,1984,Summer,Los Angeles,Fencing,"Fencing Women's Foil, Individual",
73311,Miyuki Maekawa,F,28.0,160.0,49.0,Japan,JPN,1984 Summer,1984,Summer,Los Angeles,Fencing,"Fencing Women's Foil, Team",
73312,Senpan Maekawa,M,43.0,,,Japan,JPN,1932 Summer,1932,Summer,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",
73312,Senpan Maekawa,M,47.0,,,Japan,JPN,1936 Summer,1936,Summer,Berlin,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",
73338,Masakiyo Maezono,M,22.0,170.0,66.0,Japan,JPN,1996 Summer,1996,Summer,Atlanta,Football,Football Men's Football,
73353,James Mafuta,M,19.0,,60.0,Zambia,ZAM,1984 Summer,1984,Summer,Los Angeles,Judo,Judo Men's Extra-Lightweight,
73354,Leyton Mafuta,M,22.0,,,Zambia,ZAM,1992 Summer,1992,Summer,Barcelona,Judo,Judo Men's Extra-Lightweight,
73355,Lusambu Mafuta,M,23.0,,,Congo (Kinshasa),COD,1992 Summer,1992,Summer,Barcelona,Judo,Judo Men's Lightweight,
73358,Simon Magalashvili,M,24.0,,,Israel,ISR,1992 Summer,1992,Summer,Barcelona,Judo,Judo Men's Half-Heavyweight,
73479,Seyfula Seferovich Magomedov,M,21.0,168.0,58.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Taekwondo,Taekwondo Men's Flyweight,
73547,Joe Mahit,M,24.0,170.0,66.0,Vanuatu,VAN,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Men's Half-Lightweight,
73548,Javad Mahjoub,M,25.0,186.0,100.0,Iran,IRI,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Men's Half-Heavyweight,
73554,Duncan Mahlangu,M,21.0,183.0,68.0,South Africa,RSA,2004 Summer,2004,Summer,Athina,Taekwondo,Taekwondo Men's Featherweight,
73566,Awad Sayed Mahmoud,M,29.0,,,Sudan,SUD,1992 Summer,1992,Summer,Barcelona,Judo,Judo Men's Lightweight,
73682,Pascale Mainville,F,19.0,157.0,56.0,Canada,CAN,1992 Summer,1992,Summer,Barcelona,Judo,Judo Women's Lightweight,
73778,Eisa Majrashi,M,26.0,,60.0,Saudi Arabia,KSA,2012 Summer,2012,Summer,London,Judo,Judo Men's Extra-Lightweight,
73813,Igor Viktorovich Makarov,M,25.0,180.0,100.0,Belarus,BLR,2004 Summer,2004,Summer,Athina,Judo,Judo Men's Half-Heavyweight,Gold
73813,Igor Viktorovich Makarov,M,33.0,180.0,100.0,Belarus,BLR,2012 Summer,2012,Summer,London,Judo,Judo Men's Heavyweight,
73820,Vitaly Valeryevich Makarov,M,26.0,174.0,73.0,Russia,RUS,2000 Summer,2000,Summer,Sydney,Judo,Judo Men's Lightweight,
73820,Vitaly Valeryevich Makarov,M,30.0,174.0,73.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Judo,Judo Men's Lightweight,Silver
73853,Makhgalyn Bayarjavkhlan,M,30.0,195.0,131.0,Mongolia,MGL,2008 Summer,2008,Summer,Beijing,Judo,Judo Men's Heavyweight,
73868,Izumi Maki (-Yamaoka),F,23.0,161.0,44.0,Japan,JPN,1992 Summer,1992,Summer,Barcelona,Athletics,"Athletics Women's 10,000 metres",
73868,Izumi Maki (-Yamaoka),F,27.0,161.0,44.0,Japan,JPN,1996 Summer,1996,Summer,Atlanta,Athletics,Athletics Women's Marathon,
73871,Shinichi Maki,M,35.0,,,Japan,JPN,1952 Summer,1952,Summer,Helsinki,Fencing,"Fencing Men's Foil, Individual",
73871,Shinichi Maki,M,35.0,,,Japan,JPN,1952 Summer,1952,Summer,Helsinki,Fencing,"Fencing Men's epee, Individual",
73871,Shinichi Maki,M,35.0,,,Japan,JPN,1952 Summer,1952,Summer,Helsinki,Fencing,"Fencing Men's Sabre, Individual",
73874,Yuso Makihira,M,24.0,170.0,56.0,Japan,JPN,1968 Summer,1968,Summer,Mexico City,Modern Pentathlon,Modern Pentathlon Men's Individual,
73874,Yuso Makihira,M,24.0,170.0,56.0,Japan,JPN,1968 Summer,1968,Summer,Mexico City,Modern Pentathlon,Modern Pentathlon Men's Team,
73874,Yuso Makihira,M,28.0,170.0,56.0,Japan,JPN,1972 Summer,1972,Summer,Munich,Modern Pentathlon,Modern Pentathlon Men's Individual,
73874,Yuso Makihira,M,28.0,170.0,56.0,Japan,JPN,1972 Summer,1972,Summer,Munich,Modern Pentathlon,Modern Pentathlon Men's Team,
73885,Shozo Makino,M,17.0,155.0,54.0,Japan,JPN,1932 Summer,1932,Summer,Los Angeles,Swimming,"Swimming Men's 1,500 metres Freestyle",Silver
73885,Shozo Makino,M,21.0,155.0,54.0,Japan,JPN,1936 Summer,1936,Summer,Berlin,Swimming,Swimming Men's 400 metres Freestyle,Bronze
73886,Yukio Makino,M,28.0,184.0,78.0,Japan,JPN,2008 Summer,2008,Summer,Beijing,Sailing,Sailing Mixed Skiff,
73886,Yukio Makino,M,32.0,184.0,78.0,Japan,JPN,2012 Summer,2012,Summer,London,Sailing,Sailing Men's Skiff,
73886,Yukio Makino,M,36.0,184.0,78.0,Japan,JPN,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Men's Skiff,
73887,Mitsutake Makita,M,,168.0,59.0,Japan,JPN,1932 Winter,1932,Winter,Lake Placid,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",
73889,Masafumi Makiyama,M,20.0,172.0,70.0,Japan,JPN,2000 Summer,2000,Summer,Sydney,Archery,Archery Men's Individual,
73889,Masafumi Makiyama,M,20.0,172.0,70.0,Japan,JPN,2000 Summer,2000,Summer,Sydney,Archery,Archery Men's Team,
73905,Felicit Makounawode,F,21.0,,,Central African Republic,CAF,1992 Summer,1992,Summer,Barcelona,Judo,Judo Women's Half-Middleweight,
73922,Dmitry Valeryevich Maksimov,M,26.0,185.0,100.0,Russia,RUS,2004 Summer,2004,Summer,Athina,Judo,Judo Men's Half-Heavyweight,
73932,Dina Maksutova,F,22.0,,,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Judo,Judo Women's Half-Lightweight,
73935,Beata Elbieta Maksymowa,F,24.0,180.0,145.0,Poland,POL,1992 Summer,1992,Summer,Barcelona,Judo,Judo Women's Heavyweight,
73935,Beata Elbieta Maksymowa,F,28.0,180.0,145.0,Poland,POL,1996 Summer,1996,Summer,Atlanta,Judo,Judo Women's Heavyweight,
73935,Beata Elbieta Maksymowa,F,33.0,180.0,145.0,Poland,POL,2000 Summer,2000,Summer,Sydney,Judo,Judo Women's Heavyweight,
73952,Hedaya Ahmad Malak Wahba,F,19.0,174.0,57.0,Egypt,EGY,2012 Summer,2012,Summer,London,Taekwondo,Taekwondo Women's Featherweight,
73952,Hedaya Ahmad Malak Wahba,F,23.0,174.0,57.0,Egypt,EGY,2016 Summer,2016,Summer,Rio de Janeiro,Taekwondo,Taekwondo Women's Featherweight,Bronze
73999,Dora Maldonado,F,25.0,,,Honduras,HON,1996 Summer,1996,Summer,Atlanta,Judo,Judo Women's Extra-Lightweight,
74019,Hamed Malekmohammadi Memar,M,21.0,177.0,73.0,Iran,IRI,2004 Summer,2004,Summer,Athina,Judo,Judo Men's Lightweight,
74019,Hamed Malekmohammadi Memar,M,25.0,177.0,73.0,Iran,IRI,2008 Summer,2008,Summer,Beijing,Judo,Judo Men's Half-Middleweight,
74103,El Mehdi Al-Malki,M,24.0,198.0,133.0,Morocco,MAR,2012 Summer,2012,Summer,London,Judo,Judo Men's Heavyweight,
